2020-08-17 11:53:58,b'RT @janmajit007: BIG REVEAL:\nSpiritual Healer 4m Thane revealed that #Rhea contacted him &amp; he has performed spell twice on SSR but the iron\xe2\x80\xa6'
2020-08-17 11:53:57,b'RT @Bivash_OfficiaL: #SCApproveCBIForSSR\nBreaking news- GEQD forensic expert has revealed that all the signals done in the name of #SSR are\xe2\x80\xa6'
2020-08-17 11:53:33,b'RT @ARNAB__GOSWAMl: @iRaviTiwari Money only #MoneyTalks #SSRKilledOn14thJune #SSR #SSRIANS #Iamsushantsoul #SushantSinghRajput'
2020-08-17 11:53:22,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:53:19,"b'RT @DESI_INDIAN98: .,Its #RheaChakrobarty \xf0\x9f\x91\x87She arrived at #SSR place to remove all evidences. She was also wearing gloves &amp; entering inside\xe2\x80\xa6'"
2020-08-17 11:53:18,b'RT @ARNAB__GOSWAMl: @iRaviTiwari Money only #MoneyTalks #SSRKilledOn14thJune #SSR #SSRIANS #Iamsushantsoul #SushantSinghRajput'
2020-08-17 11:53:09,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:53:07,b'#SCApproveCBIForSSR\nBreaking news- GEQD forensic expert has revealed that all the signals done in the name of #SSR are false and fabricated. It has been established beyond reasonable doubts. #CBIForSushant https://t.co/AOUfgy3b2n'
2020-08-17 11:53:06,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:53:04,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:53:03,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:59,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:57,b'RT @SRKxCombatant: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted..\nBut No! This\xe2\x80\xa6'
2020-08-17 11:52:54,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:40,b'RT @SRKxCombatant: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted..\nBut No! This\xe2\x80\xa6'
2020-08-17 11:52:33,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:32,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:08,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:52:05,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:52:04,b'RT @punit_rawat01: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted.\nBut No! This j\xe2\x80\xa6'
2020-08-17 11:52:02,b'RT @SRKxCombatant: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted..\nBut No! This\xe2\x80\xa6'
2020-08-17 11:51:58,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:51:16,b'RT @SRKxCombatant: Sushant Singh Rajput #SSR admitted himself that SRK Shahid &amp; he was behind all the act &amp; it was Scripted..\nBut No! This\xe2\x80\xa6'
2020-08-17 11:50:41,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:50:08,"b""RT @Simi_Garewal: I realize each day the conspiracy &amp; connivance to murder #SSR is bigger than we thought. But why him?? The 'silence of th\xe2\x80\xa6"""
2020-08-17 11:50:08,b'RT @SimmiAhuja_: Why Farmers are not as popluar as #SSR We need Farmers 3 times day \n\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82_\xe0\xa4\x95\xe0\xa5\x8b_\xe0\xa4\x87\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab_\xe0\xa4\xa6\xe0\xa5\x8b'
2020-08-17 11:49:42,"b'RT @ZbigsBujji: Am zbigs,11 years, from Poland pay tribute to #ssr singing #Khairiyat \xf0\x9f\x98\x8a\n #world wants \n#JusticeForSushantSinghRajput \xf0\x9f\x99\x8f  \nI\xe2\x80\xa6'"
